app_id,ranking,chart,country_id,category_id,name,seller_name,url,Internal Country,internet_users,internet_penetration,cat_name,search_details,Include
1467161967,75,free,48.0,6000,24Task for Freelancers,24TASK LLC,https://apps.apple.com/ch/app/24task-for-freelancers/id1467161967?uo=4,Switzerland,8044930.658,93.15%,Business,job search_100,True
1038357557,75,free,80.0,6000,Government Jobs,uWorkin Pty. Ltd.,https://apps.apple.com/bg/app/government-jobs/id1038357557?uo=4,Bulgaria,4711453.85,67.95%,Business,job search_100,True
590508230,75,free,50.0,6000,LawCrossing Legal Job Search,LAW CROSSING,https://apps.apple.com/sk/app/lawcrossing-legal-job-search/id590508230?uo=4,Slovakia,4522837.99,82.85%,Business,job search_100,True
1460743394,75,free,52.0,6000,"MyJobAngel: Job Search, Finder","Net Journey, LLC",https://apps.apple.com/za/app/myjobangel-job-search-finder/id1460743394?uo=4,South Africa,33312145.87,56.17%,Business,job search_100,True
1523660669,75,free,35.0,6000,Employchain: Job Search Sweden,BlockchainX AB,https://apps.apple.com/nl/app/employchain-job-search-sweden/id1523660669?uo=4,Netherlands,16270592.76,93.29%,Business,job search_100,True
632725123,75,free,23.0,6000,SecsintheCity – PA Job Search,Reach Work Limited,https://apps.apple.com/hu/app/secsinthecity-pa-job-search/id632725123?uo=4,Hungary,7836049.646,80.37%,Business,job search_100,True
632725123,75,free,43.0,6000,SecsintheCity – PA Job Search,Reach Work Limited,https://apps.apple.com/pt/app/secsinthecity-pa-job-search/id632725123?uo=4,Portugal,7764868.542,75.35%,Business,job search_100,True
1501813816,75,free,154.0,6000,Cacttoos - Tattoo Job Search,Cacttoos OU,https://apps.apple.com/ua/app/cacttoos-tattoo-job-search/id1501813816?uo=4,Ukraine,27607643.09,62.55%,Business,job search_100,True
686313765,75,free,74.0,6000,Education Jobs & Teaching Jobs,uWorkin Pty. Ltd.,https://apps.apple.com/eg/app/education-jobs-teaching-jobs/id686313765?uo=4,Egypt,58620081.79,57.28%,Business,job search_100,True
1501813816,75,free,1.0,6000,Cacttoos - Tattoo Job Search,Cacttoos OU,https://apps.apple.com/us/app/cacttoos-tattoo-job-search/id1501813816?uo=4,USA,291589835,88.50%,Business,job search_100,True
1570245630,75,free,2.0,6000,"Opcionempleo - Empleo, Trabajo",Careerjet Limited,https://apps.apple.com/ar/app/opcionempleo-empleo-trabajo/id1570245630?uo=4,Argentina,33712623.81,74.29%,Business,job search_100,True
1269502911,75,free,56.0,6000,CareerJunction Job Search app,Interactive Junction Holdings Pty (Ltd),https://apps.apple.com/th/app/careerjunction-job-search-app/id1269502911?uo=4,Thailand,46523369.73,66.65%,Business,job search_100,True
1533779693,75,free,10.0,6000,919 — Vacancies & Job Search,Yevgeniy Vaigandt,https://apps.apple.com/co/app/919-vacancies-job-search/id1533779693?uo=4,Colombia,33077385.89,65.01%,Business,job search_100,True
475976559,75,free,17.0,6000,Fish4jobs Job Search,Reach Work Limited,https://apps.apple.com/es/app/fish4jobs-job-search/id475976559?uo=4,Spain,42956709.6,90.72%,Business,job search_100,True
482877505,75,free,13.0,6000,Naukri.com Job Search,Info Edge (India) Ltd,https://apps.apple.com/cz/app/naukri-com-job-search/id482877505?uo=4,Czechia,8651870.281,80.87%,Business,job search_100,True
482877505,75,free,8.0,6000,Naukri.com Job Search,Info Edge (India) Ltd,https://apps.apple.com/cl/app/naukri-com-job-search/id482877505?uo=4,Chile,15737894.47,82.33%,Business,job search_100,True
1110098028,75,free,19.0,6015,JobSukoi (Japan) - No.1 Job Search in Japan,Phathom Sriaroonthip,https://apps.apple.com/fr/app/jobsukoi-japan-no-1-job-search-in-japan/id1110098028?uo=4,France,56163971.98,83.34%,Finance,job search_100,True
1041876741,75,free,20.0,6000,Farming Jobs & Agri Jobs,uWorkin Pty. Ltd.,https://apps.apple.com/gr/app/farming-jobs-agri-jobs/id1041876741?uo=4,Greece,8108585.232,75.67%,Business,job search_100,True
673035552,75,free,25.0,6000,Turijobs - Tourism job search,Turijobs Tourism Services S.L.,https://apps.apple.com/id/app/turijobs-tourism-job-search/id673035552?uo=4,Indonesia,130445190,47.69%,Business,job search_100,True
1093457564,75,free,42.0,6000,GulfTalent - Job Search App,Gulf Talent FZ-LLC,https://apps.apple.com/pl/app/gulftalent-job-search-app/id1093457564?uo=4,Poland,32074671.33,84.52%,Business,job search_100,True
1362039097,75,free,55.0,6012,Jobsearchi,Rovshen Shirinzade,https://apps.apple.com/tw/app/jobsearchi/id1362039097?uo=4,Taiwan,19751660,83.80%,Lifestyle,job search_100,True
1011353327,75,free,15.0,6000,Get You A Job - Ultimate Job Search Engine,Phathom Sriaroonthip,https://apps.apple.com/de/app/get-you-a-job-ultimate-job-search-engine/id1011353327?uo=4,Germany,73363634.58,88.13%,Business,job search_100,True
1532042887,75,free,24.0,6000,HiresGulf,HORIZON INTERNATIONAL RECRUITMENT SERVICES - SOLE PROPRIETORSHIP L.L.C,https://apps.apple.com/in/app/hiresgulf/id1532042887?uo=4,India,277122821.1,20.08%,Business,job search_100,True
673035552,75,free,36.0,6000,Turijobs - Tourism job search,Turijobs Tourism Services S.L.,https://apps.apple.com/nz/app/turijobs-tourism-job-search/id673035552?uo=4,New Zealand,4617108.405,90.81%,Business,job search_100,True
673035552,75,free,57.0,6000,Turijobs - Tourism job search,Turijobs Tourism Services S.L.,https://apps.apple.com/tr/app/turijobs-tourism-job-search/id673035552?uo=4,Turkey,62391261.98,73.98%,Business,job search_100,True
1080703937,75,free,18.0,6005,Hosco: Hospitality Job Search,Hospitality Connection SARL,https://apps.apple.com/fi/app/hosco-hospitality-job-search/id1080703937?uo=4,Finland,4955932.674,89.61%,Social Networking,job search_100,True
1218396159,75,free,54.0,6000,qyiik temporary job search,Qyiik Ltd,https://apps.apple.com/se/app/qyiik-temporary-job-search/id1218396159?uo=4,Sweden,9783323.857,94.49%,Business,job search_100,True
1136212258,75,free,6.0,6000,Mitula Trabalho,Mitula Classified SL,https://apps.apple.com/br/app/mitula-trabalho/id1136212258?uo=4,Brazil,149714694.7,70.43%,Business,job search_100,True
1136212258,75,free,82.0,6000,Mitula Job Search,Mitula Classified SL,https://apps.apple.com/ke/app/mitula-job-search/id1136212258?uo=4,Kenya,12133558.03,22.57%,Business,job search_100,True
1465864329,75,free,38.0,6000,Defence Industry Jobs,uWorkin Pty. Ltd.,https://apps.apple.com/pk/app/defence-industry-jobs/id1465864329?uo=4,Pakistan,37708313.42,17.07%,Business,job search_100,True
1523660669,75,free,29.0,6000,Employchain: Job Search Sweden,BlockchainX AB,https://apps.apple.com/kr/app/employchain-job-search-sweden/id1523660669?uo=4,South Korea,49790953.05,96.16%,Business,job search_100,True
1600630779,75,free,61.0,6000,Job Postings,Ramazan ERBASARAN,https://apps.apple.com/vn/app/job-postings/id1600630779?uo=4,Vietnam,66871606.52,68.70%,Business,job search_100,True
924927935,75,free,7.0,6000,Totaljobs - UK Job Search App,Totaljobs Group,https://apps.apple.com/ca/app/totaljobs-uk-job-search-app/id924927935?uo=4,Canada,35231377.02,92.70%,Business,job search_100,True
1011353327,75,free,34.0,6000,Get You A Job - Ultimate Job Search Engine,Phathom Sriaroonthip,https://apps.apple.com/mx/app/get-you-a-job-ultimate-job-search-engine/id1011353327?uo=4,Mexico,90343064.59,70.07%,Business,job search_100,True
632722917,75,free,14.0,6000,GAAPweb – Finance Job Search,Reach Work Limited,https://apps.apple.com/dk/app/gaapweb-finance-job-search/id632722917?uo=4,Denmark,5717483.718,98.05%,Business,job search_100,True
1011353327,75,free,26.0,6000,Get You A Job - Ultimate Job Search Engine,Phathom Sriaroonthip,https://apps.apple.com/ie/app/get-you-a-job-ultimate-job-search-engine/id1011353327?uo=4,Ireland,4221655.706,84.52%,Business,job search_100,True
1600630779,75,free,45.0,6000,Job Postings,Ramazan ERBASARAN,https://apps.apple.com/ro/app/job-postings/id1600630779?uo=4,Romania,14205672.69,73.66%,Business,job search_100,True
1570245630,75,free,5.0,6000,Careerjet Job Search,Careerjet Limited,https://apps.apple.com/be/app/careerjet-job-search/id1570245630?uo=4,Belgium,10443213.78,90.37%,Business,job search_100,True
1560354022,75,free,58.0,6026,Job Search for iOS Developers,Organic Code Company,https://apps.apple.com/ae/app/job-search-for-ios-developers/id1560354022?uo=4,UAE,9806331.398,99.15%,Developer Tools,job search_100,True
1501813816,75,free,59.0,6000,Cacttoos - Tattoo Job Search,Cacttoos OU,https://apps.apple.com/gb/app/cacttoos-tattoo-job-search/id1501813816?uo=4,UK,62185322.95,92.52%,Business,job search_100,True
1140824034,75,free,9.0,6000,Jobs.ie - Irish Job Search App,Jobs.ie Limited,https://apps.apple.com/cn/app/jobs-ie-irish-job-search-app/id1140824034?uo=4,China,766134643.6,54.30%,Business,job search_100,True
972532371,75,free,46.0,6000,Объявления Фарпост: дешевле!,FarPost LLC,https://apps.apple.com/ru/app/%D0%BE%D0%B1%D1%8A%D1%8F%D0%B2%D0%BB%D0%B5%D0%BD%D0%B8%D1%8F-%D1%84%D0%B0%D1%80%D0%BF%D0%BE%D1%81%D1%82-%D0%B4%D0%B5%D1%88%D0%B5%D0%B2%D0%BB%D0%B5/id972532371?uo=4,Russia,119090727.1,82.64%,Business,job search_100,
1274423533,75,free,4.0,6000,"ConsultantApp, ProData Consult",ProData Consult A/S,https://apps.apple.com/at/app/consultantapp-prodata-consult/id1274423533?uo=4,Austria,7825043.993,87.75%,Business,job search_100,
590508230,76,free,58.0,6000,LawCrossing Legal Job Search,LAW CROSSING,https://apps.apple.com/ae/app/lawcrossing-legal-job-search/id590508230?uo=4,UAE,9806331.398,99.15%,Business,job search_100,True
1269502911,76,free,57.0,6000,CareerJunction Job Search app,Interactive Junction Holdings Pty (Ltd),https://apps.apple.com/tr/app/careerjunction-job-search-app/id1269502911?uo=4,Turkey,62391261.98,73.98%,Business,job search_100,True
1495120496,76,free,36.0,6000,CareerOne Jobs - Job Search,CAREERONE PTY LIMITED,https://apps.apple.com/nz/app/careerone-jobs-job-search/id1495120496?uo=4,New Zealand,4617108.405,90.81%,Business,job search_100,True
1533779693,76,free,27.0,6000,919 — Vacancies & Job Search,Yevgeniy Vaigandt,https://apps.apple.com/il/app/919-vacancies-job-search/id1533779693?uo=4,Israel,7999151.892,86.79%,Business,job search_100,True
1290184837,76,free,34.0,6000,jobs.lu – Job Search App,JOBS LU LIMITED,https://apps.apple.com/mx/app/jobs-lu-job-search-app/id1290184837?uo=4,Mexico,90343064.59,70.07%,Business,job search_100,True
1533779693,76,free,82.0,6000,919 — Vacancies & Job Search,Yevgeniy Vaigandt,https://apps.apple.com/ke/app/919-vacancies-job-search/id1533779693?uo=4,Kenya,12133558.03,22.57%,Business,job search_100,True
1493895869,76,free,75.0,6000,Jobs in Queensland,uWorkin Pty. Ltd.,https://apps.apple.com/ee/app/jobs-in-queensland/id1493895869?uo=4,Estonia,1191726.313,89.53%,Business,job search_100,True
1282350367,76,free,9.0,6000,Toloka: 用手机赚钱,"Yandex, LLC",https://apps.apple.com/cn/app/toloka-%E7%94%A8%E6%89%8B%E6%9C%BA%E8%B5%9A%E9%92%B1/id1282350367?uo=4,China,766134643.6,54.30%,Business,job search_100,
1533779693,76,free,20.0,6000,919 — Vacancies & Job Search,Yevgeniy Vaigandt,https://apps.apple.com/gr/app/919-vacancies-job-search/id1533779693?uo=4,Greece,8108585.232,75.67%,Business,job search_100,True
632725123,76,free,15.0,6000,SecsintheCity – PA Job Search,Reach Work Limited,https://apps.apple.com/de/app/secsinthecity-pa-job-search/id632725123?uo=4,Germany,73363634.58,88.13%,Business,job search_100,True
1269502911,76,free,33.0,6000,CareerJunction Job Search app,Interactive Junction Holdings Pty (Ltd),https://apps.apple.com/my/app/careerjunction-job-search-app/id1269502911?uo=4,Malaysia,27256450.45,84.21%,Business,job search_100,True
1456993400,76,free,6.0,6000,Hire & Rental Jobs,uWorkin Pty. Ltd.,https://apps.apple.com/br/app/hire-rental-jobs/id1456993400?uo=4,Brazil,149714694.7,70.43%,Business,job search_100,True
482877505,76,free,10.0,6000,Naukri.com Job Search,Info Edge (India) Ltd,https://apps.apple.com/co/app/naukri-com-job-search/id482877505?uo=4,Colombia,33077385.89,65.01%,Business,job search_100,True
966123244,76,free,14.0,6000,yooture job search,Yooture AG,https://apps.apple.com/dk/app/yooture-job-search/id966123244?uo=4,Denmark,5717483.718,98.05%,Business,job search_100,True
673035552,76,free,29.0,6000,Turijobs - Trabajo en Turismo,Turijobs Tourism Services S.L.,https://apps.apple.com/kr/app/turijobs-trabajo-en-turismo/id673035552?uo=4,South Korea,49790953.05,96.16%,Business,job search_100,True
673035552,76,free,35.0,6000,Turijobs - Trabajo en Turismo,Turijobs Tourism Services S.L.,https://apps.apple.com/nl/app/turijobs-trabajo-en-turismo/id673035552?uo=4,Netherlands,16270592.76,93.29%,Business,job search_100,True
673035552,76,free,61.0,6000,Turijobs - Tourism job search,Turijobs Tourism Services S.L.,https://apps.apple.com/vn/app/turijobs-tourism-job-search/id673035552?uo=4,Vietnam,66871606.52,68.70%,Business,job search_100,True
475976559,76,free,42.0,6000,Fish4jobs Job Search,Reach Work Limited,https://apps.apple.com/pl/app/fish4jobs-job-search/id475976559?uo=4,Poland,32074671.33,84.52%,Business,job search_100,True
935197423,76,free,7.0,6000,Caterer Job Search,Totaljobs Group,https://apps.apple.com/ca/app/caterer-job-search/id935197423?uo=4,Canada,35231377.02,92.70%,Business,job search_100,True
966123244,76,free,3.0,6000,yooture job search,Yooture AG,https://apps.apple.com/au/app/yooture-job-search/id966123244?uo=4,Australia,22230862.18,86.55%,Business,job search_100,True
1600630779,76,free,4.0,6000,Job-Angebote,Ramazan ERBASARAN,https://apps.apple.com/at/app/job-angebote/id1600630779?uo=4,Austria,7825043.993,87.75%,Business,job search_100,True
475976559,76,free,5.0,6000,Fish4jobs Job Search,Reach Work Limited,https://apps.apple.com/be/app/fish4jobs-job-search/id475976559?uo=4,Belgium,10443213.78,90.37%,Business,job search_100,True
1495613700,76,free,8.0,6000,Ready Job Go,Ready Job Go LLC,https://apps.apple.com/cl/app/ready-job-go/id1495613700?uo=4,Chile,15737894.47,82.33%,Business,job search_100,True
686313765,76,free,44.0,6000,Education Jobs & Teaching Jobs,uWorkin Pty. Ltd.,https://apps.apple.com/qa/app/education-jobs-teaching-jobs/id686313765?uo=4,Qatar,2871057.081,99.65%,Business,job search_100,True
686313765,76,free,49.0,6000,Education Jobs & Teaching Jobs,uWorkin Pty. Ltd.,https://apps.apple.com/sg/app/education-jobs-teaching-jobs/id686313765?uo=4,Singapore,5057482.836,88.95%,Business,job search_100,True
1501813816,76,free,17.0,6000,Cacttoos - Empleo tatuadores,Cacttoos OU,https://apps.apple.com/es/app/cacttoos-empleo-tatuadores/id1501813816?uo=4,Spain,42956709.6,90.72%,Business,job search_100,True
1022826923,76,free,1.0,6000,WayUp Jobs,"WayUp, Inc",https://apps.apple.com/us/app/wayup-jobs/id1022826923?uo=4,USA,291589835,88.50%,Business,job search_100,True
1269502911,76,free,38.0,6000,CareerJunction Job Search app,Interactive Junction Holdings Pty (Ltd),https://apps.apple.com/pk/app/careerjunction-job-search-app/id1269502911?uo=4,Pakistan,37708313.42,17.07%,Business,job search_100,True
1570245630,76,free,70.0,6000,Careerjet Job Search,Careerjet Limited,https://apps.apple.com/lt/app/careerjet-job-search/id1570245630?uo=4,Lithuania,2279968.476,81.58%,Business,job search_100,True
947283395,76,free,55.0,6000,CareersInFood.com Job Search,Farms Dot Com,https://apps.apple.com/tw/app/careersinfood-com-job-search/id947283395?uo=4,Taiwan,19751660,83.80%,Business,job search_100,True
1440711877,76,free,154.0,6000,Hyer Job Search,"Frictionless Enterprises, Inc",https://apps.apple.com/ua/app/hyer-job-search/id1440711877?uo=4,Ukraine,27607643.09,62.55%,Business,job search_100,True
1443437927,76,free,2.0,6020,On Time Job Search,Shubin Zhai,https://apps.apple.com/ar/app/on-time-job-search/id1443437927?uo=4,Argentina,33712623.81,74.29%,Medical,job search_100,True
1523802847,76,free,45.0,6000,Careers.sh,MNK Group SA,https://apps.apple.com/ro/app/careers-sh/id1523802847?uo=4,Romania,14205672.69,73.66%,Business,job search_100,
1218396159,76,free,41.0,6000,qyiik temporary job search,Qyiik Ltd,https://apps.apple.com/ph/app/qyiik-temporary-job-search/id1218396159?uo=4,Philippines,47149028.13,43.03%,Business,job search_100,True
1218396159,76,free,48.0,6000,qyiik temporary job search,Qyiik Ltd,https://apps.apple.com/ch/app/qyiik-temporary-job-search/id1218396159?uo=4,Switzerland,8044930.658,93.15%,Business,job search_100,True
632725123,76,free,37.0,6000,SecsintheCity – PA Job Search,Reach Work Limited,https://apps.apple.com/no/app/secsinthecity-pa-job-search/id632725123?uo=4,Norway,5271885.736,98.00%,Business,job search_100,True
1374123218,76,free,74.0,6000,JobsDB Singapore job search sg,Job Seeker Pty Ltd,https://apps.apple.com/eg/app/jobsdb-singapore-job-search-sg/id1374123218?uo=4,Egypt,58620081.79,57.28%,Business,job search_100,True
1481568949,76,free,52.0,6000,Newforce: Job Search,Newforce Technologies Ltd,https://apps.apple.com/za/app/newforce-job-search/id1481568949?uo=4,South Africa,33312145.87,56.17%,Business,job search_100,True
1440711877,76,free,54.0,6000,Hyer Job Search,"Frictionless Enterprises, Inc",https://apps.apple.com/se/app/hyer-job-search/id1440711877?uo=4,Sweden,9783323.857,94.49%,Business,job search_100,True
1449090850,76,free,46.0,6000,NEA Job Search,Oum Savuth,https://apps.apple.com/ru/app/nea-job-search/id1449090850?uo=4,Russia,119090727.1,82.64%,Business,job search_100,True
1516708248,76,free,43.0,6002,Brohire,Derrick Workman,https://apps.apple.com/pt/app/brohire/id1516708248?uo=4,Portugal,7764868.542,75.35%,Utilities,job search_100,True
1537561703,76,free,13.0,6000,Nito: Tech Job Search,Nito Pte. Ltd.,https://apps.apple.com/cz/app/nito-tech-job-search/id1537561703?uo=4,Czechia,8651870.281,80.87%,Business,job search_100,True
1348096890,76,free,62.0,6000,JobStreet Vietnam tìm việc làm,Job Seeker Pty Ltd,https://apps.apple.com/jp/app/jobstreet-vietnam-t%C3%ACm-vi%E1%BB%87c-l%C3%A0m/id1348096890?uo=4,Japan,114865144,91.28%,Business,job search_100,True
867716059,76,free,28.0,6000,Job Search Engine - All Jobs,Vidal de Wit,https://apps.apple.com/it/app/job-search-engine-all-jobs/id867716059?uo=4,Italy,44300560.03,74.39%,Business,job search_100,True
880539848,76,free,47.0,6006,Job Interviews - The Job Search Solution,Tony Beshara,https://apps.apple.com/sa/app/job-interviews-the-job-search-solution/id880539848?uo=4,Saudi Arabia,33325482.14,95.72%,Reference,job search_100,True
632722917,76,free,25.0,6000,GAAPweb – Finance Job Search,Reach Work Limited,https://apps.apple.com/id/app/gaapweb-finance-job-search/id632722917?uo=4,Indonesia,130445190,47.69%,Business,job search_100,True
1372389812,77,free,50.0,6000,Huntr: Job Search Browser,Rennie Haylock,https://apps.apple.com/sk/app/huntr-job-search-browser/id1372389812?uo=4,Slovakia,4522837.99,82.85%,Business,job search_100,True
533648804,77,free,26.0,6000,"uWorkin Jobs - 100,000+ jobs",uWorkin Pty. Ltd.,https://apps.apple.com/ie/app/uworkin-jobs-100-000-jobs/id533648804?uo=4,Ireland,4221655.706,84.52%,Business,job search_100,True
950558510,77,free,37.0,6000,Shine.com Job Search,HT Media Limited,https://apps.apple.com/no/app/shine-com-job-search/id950558510?uo=4,Norway,5271885.736,98.00%,Business,job search_100,True
1516708248,77,free,5.0,6002,Brohire,Derrick Workman,https://apps.apple.com/be/app/brohire/id1516708248?uo=4,Belgium,10443213.78,90.37%,Utilities,job search_100,True
533648804,77,free,4.0,6000,"uWorkin Jobs - 100,000+ jobs",uWorkin Pty. Ltd.,https://apps.apple.com/at/app/uworkin-jobs-100-000-jobs/id533648804?uo=4,Austria,7825043.993,87.75%,Business,job search_100,True
1218396159,77,free,74.0,6000,qyiik temporary job search,Qyiik Ltd,https://apps.apple.com/eg/app/qyiik-temporary-job-search/id1218396159?uo=4,Egypt,58620081.79,57.28%,Business,job search_100,True
1218396159,77,free,25.0,6000,qyiik temporary job search,Qyiik Ltd,https://apps.apple.com/id/app/qyiik-temporary-job-search/id1218396159?uo=4,Indonesia,130445190,47.69%,Business,job search_100,True
1444549977,77,free,36.0,6000,inploi - job search and hiring,Quomodo Ltd.,https://apps.apple.com/nz/app/inploi-job-search-and-hiring/id1444549977?uo=4,New Zealand,4617108.405,90.81%,Business,job search_100,True
1570842812,77,free,3.0,6000,Wojo: Job Search Skills,CTRL Ventures Ltd,https://apps.apple.com/au/app/wojo-job-search-skills/id1570842812?uo=4,Australia,22230862.18,86.55%,Business,job search_100,True
1444549977,77,free,43.0,6000,inploi - job search and hiring,Quomodo Ltd.,https://apps.apple.com/pt/app/inploi-job-search-and-hiring/id1444549977?uo=4,Portugal,7764868.542,75.35%,Business,job search_100,True
1481568949,77,free,56.0,6000,Newforce: Job Search,Newforce Technologies Ltd,https://apps.apple.com/th/app/newforce-job-search/id1481568949?uo=4,Thailand,46523369.73,66.65%,Business,job search_100,True
1180866051,77,free,59.0,6000,VietnamWorks - Job Search,NAVIGOS GROUP VIETNAM JOINT STOCK COMPANY,https://apps.apple.com/gb/app/vietnamworks-job-search/id1180866051?uo=4,UK,62185322.95,92.52%,Business,job search_100,True
686313765,77,free,14.0,6000,Education Jobs & Teaching Jobs,uWorkin Pty. Ltd.,https://apps.apple.com/dk/app/education-jobs-teaching-jobs/id686313765?uo=4,Denmark,5717483.718,98.05%,Business,job search_100,True
632722917,77,free,57.0,6000,GAAPweb – Finance Job Search,Reach Work Limited,https://apps.apple.com/tr/app/gaapweb-finance-job-search/id632722917?uo=4,Turkey,62391261.98,73.98%,Business,job search_100,True
1454725763,77,free,62.0,6000,Amazon Flex,AMZN Mobile LLC,https://apps.apple.com/jp/app/amazon-flex/id1454725763?uo=4,Japan,114865144,91.28%,Business,job search_100,
1011353327,77,free,48.0,6000,Get You A Job - Ultimate Job Search Engine,Phathom Sriaroonthip,https://apps.apple.com/ch/app/get-you-a-job-ultimate-job-search-engine/id1011353327?uo=4,Switzerland,8044930.658,93.15%,Business,job search_100,True
947283395,77,free,18.0,6000,CareersInFood.com Job Search,Farms Dot Com,https://apps.apple.com/fi/app/careersinfood-com-job-search/id947283395?uo=4,Finland,4955932.674,89.61%,Business,job search_100,True
632725123,77,free,2.0,6000,SecsintheCity – PA Job Search,Reach Work Limited,https://apps.apple.com/ar/app/secsinthecity-pa-job-search/id632725123?uo=4,Argentina,33712623.81,74.29%,Business,job search_100,True
1302678297,77,free,82.0,6000,VMock Jobs - Smart Job Search,"VMOCK, INC.",https://apps.apple.com/ke/app/vmock-jobs-smart-job-search/id1302678297?uo=4,Kenya,12133558.03,22.57%,Business,job search_100,True
986758447,77,free,13.0,6000,NIJobs.com - Job Search App,SAONGROUP LIMITED,https://apps.apple.com/cz/app/nijobs-com-job-search-app/id986758447?uo=4,Czechia,8651870.281,80.87%,Business,job search_100,True
966123244,77,free,42.0,6000,yooture job search,Yooture AG,https://apps.apple.com/pl/app/yooture-job-search/id966123244?uo=4,Poland,32074671.33,84.52%,Business,job search_100,True
1080703937,77,free,29.0,6005,Hosco: Hospitality Job Search,Hospitality Connection SARL,https://apps.apple.com/kr/app/hosco-hospitality-job-search/id1080703937?uo=4,South Korea,49790953.05,96.16%,Social Networking,job search_100,True
1080703937,77,free,35.0,6005,Hosco: Hospitality Job Search,Hospitality Connection SARL,https://apps.apple.com/nl/app/hosco-hospitality-job-search/id1080703937?uo=4,Netherlands,16270592.76,93.29%,Social Networking,job search_100,True
1080703937,77,free,45.0,6005,Hosco: Hospitality Job Search,Hospitality Connection SARL,https://apps.apple.com/ro/app/hosco-hospitality-job-search/id1080703937?uo=4,Romania,14205672.69,73.66%,Social Networking,job search_100,True
482877505,77,free,23.0,6000,Naukri.com Job Search,Info Edge (India) Ltd,https://apps.apple.com/hu/app/naukri-com-job-search/id482877505?uo=4,Hungary,7836049.646,80.37%,Business,job search_100,True
1570245630,77,free,44.0,6000,Careerjet Job Search,Careerjet Limited,https://apps.apple.com/qa/app/careerjet-job-search/id1570245630?uo=4,Qatar,2871057.081,99.65%,Business,job search_100,True
671685762,77,free,154.0,6000,Job Searcher,Nicholas Wilson,https://apps.apple.com/ua/app/job-searcher/id671685762?uo=4,Ukraine,27607643.09,62.55%,Business,job search_100,True
1069568033,77,free,6.0,6000,hokify Job App - Jobs finden,JobSwipr GmbH,https://apps.apple.com/br/app/hokify-job-app-jobs-finden/id1069568033?uo=4,Brazil,149714694.7,70.43%,Business,job search_100,True
1218396159,77,free,38.0,6000,qyiik temporary job search,Qyiik Ltd,https://apps.apple.com/pk/app/qyiik-temporary-job-search/id1218396159?uo=4,Pakistan,37708313.42,17.07%,Business,job search_100,True
1572944243,77,free,15.0,6000,Rocket Job Search,Rocket Careers LLC,https://apps.apple.com/de/app/rocket-job-search/id1572944243?uo=4,Germany,73363634.58,88.13%,Business,job search_100,True
686313765,77,free,27.0,6000,Education Jobs & Teaching Jobs,uWorkin Pty. Ltd.,https://apps.apple.com/il/app/education-jobs-teaching-jobs/id686313765?uo=4,Israel,7999151.892,86.79%,Business,job search_100,True
1302678297,77,free,8.0,6000,VMock Jobs - Smart Job Search,"VMOCK, INC.",https://apps.apple.com/cl/app/vmock-jobs-smart-job-search/id1302678297?uo=4,Chile,15737894.47,82.33%,Business,job search_100,True
1033072908,77,free,58.0,6012,Job search News - Find The Best Career,Ayaka Morita,https://apps.apple.com/ae/app/job-search-news-find-the-best-career/id1033072908?uo=4,UAE,9806331.398,99.15%,Lifestyle,job search_100,True
1290184837,77,free,33.0,6000,jobs.lu - Job Finder App,JOBS LU LIMITED,https://apps.apple.com/my/app/jobs-lu-job-finder-app/id1290184837?uo=4,Malaysia,27256450.45,84.21%,Business,job search_100,True
1033072908,77,free,55.0,6012,就職活動（就活）ニュースまとめ速報,Ayaka Morita,https://apps.apple.com/tw/app/%E5%B0%B1%E8%81%B7%E6%B4%BB%E5%8B%95-%E5%B0%B1%E6%B4%BB-%E3%83%8B%E3%83%A5%E3%83%BC%E3%82%B9%E3%81%BE%E3%81%A8%E3%82%81%E9%80%9F%E5%A0%B1/id1033072908?uo=4,Taiwan,19751660,83.80%,Lifestyle,job search_100,True
917565665,77,free,20.0,6000,Jora Job Search App: Find jobs,Job Seeker Pty Ltd,https://apps.apple.com/gr/app/jora-job-search-app-find-jobs/id917565665?uo=4,Greece,8108585.232,75.67%,Business,job search_100,True
1533779693,77,free,113.0,6000,919 — Vacancies & Job Search,Yevgeniy Vaigandt,https://apps.apple.com/ng/app/919-vacancies-job-search/id1533779693?uo=4,Nigeria,15397471.36,7.47%,Business,job search_100,True
590508230,77,free,70.0,6000,LawCrossing Legal Job Search,LAW CROSSING,https://apps.apple.com/lt/app/lawcrossing-legal-job-search/id590508230?uo=4,Lithuania,2279968.476,81.58%,Business,job search_100,True
950558510,77,free,52.0,6000,Shine.com Job Search,HT Media Limited,https://apps.apple.com/za/app/shine-com-job-search/id950558510?uo=4,South Africa,33312145.87,56.17%,Business,job search_100,True
1040443949,77,free,47.0,6000,Reed.co.uk Job Search,Reed Online Ltd,https://apps.apple.com/sa/app/reed-co-uk-job-search/id1040443949?uo=4,Saudi Arabia,33325482.14,95.72%,Business,job search_100,True
1465864329,77,free,54.0,6000,Defence Industry Jobs,uWorkin Pty. Ltd.,https://apps.apple.com/se/app/defence-industry-jobs/id1465864329?uo=4,Sweden,9783323.857,94.49%,Business,job search_100,True
950558510,77,free,10.0,6000,Shine.com Job Search,HT Media Limited,https://apps.apple.com/co/app/shine-com-job-search/id950558510?uo=4,Colombia,33077385.89,65.01%,Business,job search_100,True
